C1,C2,C3,C4,C5,C6,C7,C8,Confirmed,Country/Region,Date,Deaths,Recovered,estagio,peak,postinflex,preinflex
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115.0,Argentina,03/26/2020,1.0,63.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0,Argentina,03/27/2020,4.0,72.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,101.0,Argentina,03/28/2020,5.0,72.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,Argentina,03/29/2020,1.0,72.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.0,Argentina,03/30/2020,4.0,228.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,234.0,Argentina,03/31/2020,4.0,240.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Argentina,04/01/2020,1.0,248.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0,Argentina,04/02/2020,8.0,256.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,132.0,Argentina,04/03/2020,3.0,266.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,186.0,Argentina,04/04/2020,4.0,279.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Argentina,04/05/2020,1.0,280.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,103.0,Argentina,04/06/2020,4.0,325.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.0,Argentina,04/07/2020,8.0,338.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0,Argentina,04/08/2020,7.0,358.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,Argentina,04/09/2020,9.0,365.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,180.0,Argentina,04/10/2020,10.0,375.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Argentina,04/11/2020,1.0,440.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167.0,Argentina,04/12/2020,7.0,468.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.0,Argentina,04/13/2020,7.0,515.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.0,Argentina,04/14/2020,5.0,559.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,166.0,Argentina,04/15/2020,9.0,596.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128.0,Argentina,04/16/2020,4.0,631.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0,Argentina,04/17/2020,8.0,666.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,89.0,Argentina,04/18/2020,6.0,685.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81.0,Argentina,04/19/2020,3.0,709.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,102.0,Argentina,04/20/2020,4.0,737.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,Argentina,04/21/2020,11.0,840.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,113.0,Argentina,04/22/2020,5.0,872.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,291.0,Argentina,04/23/2020,13.0,919.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,172.0,Argentina,04/24/2020,11.0,976.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,173.0,Argentina,04/25/2020,9.0,1030.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,112.0,Argentina,04/26/2020,7.0,1107.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,111.0,Argentina,04/27/2020,5.0,1140.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,124.0,Argentina,04/28/2020,10.0,1162.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,158.0,Argentina,04/29/2020,7.0,1192.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,143.0,Argentina,04/30/2020,4.0,1256.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.0,Argentina,05/01/2020,7.0,1292.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,149.0,Argentina,05/02/2020,12.0,1320.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,102.0,Argentina,05/03/2020,9.0,1354.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.0,Argentina,05/04/2020,14.0,1442.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,133.0,Argentina,05/05/2020,4.0,1472.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,188.0,Argentina,05/06/2020,9.0,1524.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,163.0,Argentina,05/07/2020,9.0,1601.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,Argentina,05/08/2020,11.0,1659.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,165.0,Argentina,05/09/2020,7.0,1728.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,258.0,Argentina,05/10/2020,5.0,1757.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,244.0,Argentina,05/11/2020,9.0,1837.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,285.0,Argentina,05/12/2020,5.0,1862.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,316.0,Argentina,05/13/2020,10.0,2266.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,255.0,Argentina,05/14/2020,24.0,2385.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,345.0,Argentina,05/15/2020,3.0,2497.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,326.0,Argentina,05/16/2020,7.0,2534.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,263.0,Argentina,05/17/2020,10.0,2569.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,303.0,Argentina,05/18/2020,9.0,2625.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,438.0,Argentina,05/19/2020,11.0,2872.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,474.0,Argentina,05/20/2020,10.0,2933.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,648.0,Argentina,05/21/2020,13.0,3032.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,718.0,Argentina,05/22/2020,17.0,3062.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,704.0,Argentina,05/23/2020,12.0,3530.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,723.0,Argentina,05/24/2020,7.0,3732.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,552.0,Argentina,05/25/2020,15.0,3999.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,600.0,Argentina,05/26/2020,17.0,4167.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,705.0,Argentina,05/27/2020,16.0,4349.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,769.0,Argentina,05/28/2020,8.0,4617.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,717.0,Argentina,05/29/2020,12.0,4788.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,795.0,Argentina,05/30/2020,8.0,4788.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,637.0,Argentina,05/31/2020,11.0,5336.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,564.0,Argentina,06/01/2020,17.0,5521.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,904.0,Argentina,06/02/2020,13.0,5709.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,949.0,Argentina,06/03/2020,14.0,5896.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,929.0,Argentina,06/04/2020,25.0,5993.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,840.0,Argentina,06/05/2020,24.0,6088.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,983.0,Argentina,06/06/2020,16.0,6180.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,774.0,Argentina,06/07/2020,16.0,6909.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,826.0,Argentina,06/08/2020,29.0,7305.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1141.0,Argentina,06/09/2020,24.0,7568.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1226.0,Argentina,06/10/2020,18.0,7991.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1386.0,Argentina,06/11/2020,30.0,8332.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1391.0,Argentina,06/12/2020,20.0,8743.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1531.0,Argentina,06/13/2020,30.0,9083.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1282.0,Argentina,06/14/2020,18.0,9564.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1208.0,Argentina,06/15/2020,21.0,9891.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1374.0,Argentina,06/16/2020,24.0,10174.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1393.0,Argentina,06/17/2020,35.0,10512.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1958.0,Argentina,06/18/2020,35.0,10721.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2060.0,Argentina,06/19/2020,31.0,11851.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1634.0,Argentina,06/20/2020,13.0,12206.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1581.0,Argentina,06/21/2020,19.0,12728.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2146.0,Argentina,06/22/2020,32.0,13153.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2272.0,Argentina,06/23/2020,35.0,13576.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2648.0,Argentina,06/24/2020,38.0,13816.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2606.0,Argentina,06/25/2020,34.0,14788.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2886.0,Argentina,06/26/2020,34.0,18416.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2401.0,Argentina,06/27/2020,23.0,19143.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2189.0,Argentina,06/28/2020,25.0,20134.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2335.0,Argentina,06/29/2020,48.0,21138.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2262.0,Argentina,06/30/2020,27.0,22028.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2667.0,Argentina,07/01/2020,44.0,23040.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2744.0,Argentina,07/02/2020,34.0,24186.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2845.0,Argentina,07/03/2020,52.0,25224.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2590.0,Argentina,07/04/2020,44.0,25930.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2439.0,Argentina,07/05/2020,26.0,27597.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2632.0,Argentina,07/06/2020,75.0,28531.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2979.0,Argentina,07/07/2020,62.0,30095.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3604.0,Argentina,07/08/2020,50.0,36502.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3663.0,Argentina,07/09/2020,26.0,38313.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3367.0,Argentina,07/10/2020,54.0,38984.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3449.0,Argentina,07/11/2020,36.0,41408.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2657.0,Argentina,07/12/2020,35.0,42694.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3099.0,Argentina,07/13/2020,58.0,44173.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3645.0,Argentina,07/14/2020,65.0,45467.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4236.0,Argentina,07/15/2020,82.0,47298.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3637.0,Argentina,07/16/2020,62.0,49120.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4518.0,Argentina,07/17/2020,66.0,49780.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3223.0,Argentina,07/18/2020,42.0,52607.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4231.0,Argentina,07/19/2020,40.0,54105.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4019.0,Argentina,07/20/2020,113.0,55913.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5344.0,Argentina,07/21/2020,117.0,58598.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5782.0,Argentina,07/22/2020,98.0,60531.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6127.0,Argentina,07/23/2020,114.0,62815.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5493.0,Argentina,07/24/2020,105.0,65447.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4814.0,Argentina,07/25/2020,86.0,68022.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4192.0,Argentina,07/26/2020,46.0,70518.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4890.0,Argentina,07/27/2020,120.0,72575.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5939.0,Argentina,07/28/2020,120.0,75083.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5641.0,Argentina,07/29/2020,109.0,77855.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6377.0,Argentina,07/30/2020,153.0,80596.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5929.0,Argentina,07/31/2020,102.0,83780.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5241.0,Argentina,08/01/2020,53.0,86499.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5376.0,Argentina,08/02/2020,52.0,89026.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4824.0,Argentina,08/03/2020,165.0,91302.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6792.0,Argentina,08/04/2020,166.0,94129.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7147.0,Argentina,08/05/2020,127.0,96948.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7513.0,Argentina,08/06/2020,145.0,99852.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7482.0,Argentina,08/07/2020,160.0,103297.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6134.0,Argentina,08/08/2020,112.0,108242.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4688.0,Argentina,08/09/2020,83.0,108242.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7369.0,Argentina,08/10/2020,158.0,108242.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7043.0,Argentina,08/11/2020,240.0,181389.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7663.0,Argentina,08/12/2020,209.0,187283.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7498.0,Argentina,08/13/2020,149.0,192434.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6365.0,Argentina,08/14/2020,165.0,199005.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6663.0,Argentina,08/15/2020,110.0,205697.0,1.0,218.0,265.0,171.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5469.0,Argentina,08/16/2020,66.0,211702.0,1.0,218.0,265.0,171.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Austria,02/25/2020,0.0,0.0,5.0,65.0,79.0,52.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,02/26/2020,0.0,0.0,5.0,65.0,79.0,52.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Austria,02/27/2020,0.0,0.0,5.0,65.0,79.0,52.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,02/28/2020,0.0,0.0,5.0,65.0,79.0,52.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Austria,02/29/2020,0.0,0.0,5.0,65.0,79.0,52.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Austria,03/01/2020,0.0,0.0,5.0,65.0,79.0,52.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Austria,03/02/2020,0.0,0.0,5.0,65.0,79.0,52.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Austria,03/03/2020,0.0,0.0,5.0,65.0,79.0,52.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Austria,03/04/2020,0.0,0.0,5.0,65.0,79.0,52.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Austria,03/05/2020,0.0,0.0,5.0,65.0,79.0,52.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,Austria,03/06/2020,0.0,0.0,5.0,65.0,79.0,52.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,Austria,03/07/2020,0.0,0.0,5.0,65.0,79.0,52.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,Austria,03/08/2020,0.0,0.0,5.0,65.0,79.0,52.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,Austria,03/09/2020,0.0,2.0,5.0,65.0,79.0,52.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,Austria,03/10/2020,0.0,4.0,5.0,65.0,79.0,52.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,64.0,Austria,03/11/2020,0.0,4.0,5.0,65.0,79.0,52.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,56.0,Austria,03/12/2020,1.0,4.0,5.0,65.0,79.0,52.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,202.0,Austria,03/13/2020,0.0,6.0,5.0,65.0,79.0,52.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,151.0,Austria,03/14/2020,0.0,6.0,5.0,65.0,79.0,52.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,205.0,Austria,03/15/2020,0.0,6.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,158.0,Austria,03/16/2020,2.0,6.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,314.0,Austria,03/17/2020,0.0,1.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,314.0,Austria,03/18/2020,1.0,9.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,367.0,Austria,03/19/2020,2.0,9.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,375.0,Austria,03/20/2020,0.0,9.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,426.0,Austria,03/21/2020,2.0,9.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,768.0,Austria,03/22/2020,8.0,9.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,892.0,Austria,03/23/2020,5.0,9.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,809.0,Austria,03/24/2020,7.0,9.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,305.0,Austria,03/25/2020,2.0,9.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1321.0,Austria,03/26/2020,19.0,112.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,748.0,Austria,03/27/2020,9.0,225.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,614.0,Austria,03/28/2020,10.0,225.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,517.0,Austria,03/29/2020,18.0,479.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,830.0,Austria,03/30/2020,22.0,636.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,562.0,Austria,03/31/2020,20.0,1095.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,531.0,Austria,04/01/2020,18.0,1436.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,418.0,Austria,04/02/2020,12.0,1749.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,395.0,Austria,04/03/2020,10.0,2022.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,257.0,Austria,04/04/2020,18.0,2507.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270.0,Austria,04/05/2020,18.0,2998.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,246.0,Austria,04/06/2020,16.0,3463.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,342.0,Austria,04/07/2020,23.0,4046.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,303.0,Austria,04/08/2020,30.0,4512.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,302.0,Austria,04/09/2020,22.0,5240.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,311.0,Austria,04/10/2020,24.0,6064.0,5.0,65.0,79.0,52.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,251.0,Austria,04/11/2020,18.0,6604.0,5.0,65.0,79.0,52.0
